population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Toda a população,1,Óbitos,93,Suécia,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2022,2.839868049805859,3.130572533737766,2.5638028709150134
1,Toda a população,1,Óbitos,63,Ucrânia,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2020,2.3406114487110172,2.5475599399577784,2.164504742805716
1,Toda a população,1,Óbitos,28,Ilhas Salomão,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2020,4.266931932518818,6.1830775764933,2.7347025119040427
1,Toda a população,1,Óbitos,60,Lituânia,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,3.455720952024315,3.8369489206226004,3.1649674082966386
1,Toda a população,1,Óbitos,114,Haiti,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,4.5842426019430205,6.318522440942342,3.117160783064936
1,Toda a população,1,Óbitos,35,Geórgia,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2022,1.1076063464052976,1.2660227156019388,0.9595681445594372
1,Toda a população,1,Óbitos,52,Romênia,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2022,2.5526855412151654,2.8208475213056174,2.249668423588355
1,Toda a população,1,Óbitos,148,Marrocos,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,1.0407914999156143,1.502375225340666,0.7203201624430925
1,Toda a população,1,Óbitos,305,Bermudas,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,3.9763063991524197,4.583073068434917,3.491792145378855
1,Toda a população,1,Óbitos,163,Índia,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2019,6.723695520368335,7.995344151626845,5.382398348736078
1,Toda a população,1,Óbitos,189,Tanzânia,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,9.22281057239883,12.714487754502604,6.203424014639543
1,Toda a população,1,Óbitos,12,Laos,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,2.8116724008143956,3.995723054812705,2.0203823721295913
1,Toda a população,1,Óbitos,29,Tonga,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,2.396143762344651,3.4160128419383464,1.6102792825503378
1,Toda a população,1,Óbitos,163,Índia,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2020,7.166052181432443,8.68908693744073,5.593919450379487
1,Toda a população,1,Óbitos,213,Níger,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2019,2.0192448247677546,2.7443874609633645,1.464546102621948
1,Toda a população,1,Óbitos,24,Ilhas Marshall,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2022,4.0390529541924005,5.64550545724265,2.6716590169686425
1,Toda a população,1,Óbitos,122,Equador,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2022,1.0849842797143447,1.2044067592475447,0.9727253686314785
1,Toda a população,1,Óbitos,184,Moçambique,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,4.930112490769633,6.7720568803049215,3.1780405782891084
1,Toda a população,1,Óbitos,195,Namíbia,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,1.9396331806426157,2.6633700611408613,1.3851329750037389
1,Toda a população,1,Óbitos,215,São Tomé e Príncipe,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2019,2.747582596797537,3.650789063163416,1.75908756465143
1,Toda a população,1,Óbitos,197,Suazilândia,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2020,6.7197120317639545,9.241380500066361,4.7874015800103935
1,Toda a população,1,Óbitos,177,Djibuti,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2020,10.306724495320712,14.486818641456289,6.7972086503162386
1,Toda a população,1,Óbitos,80,França,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,3.4650380090194557,3.7944387943517377,3.083580730327759
1,Toda a população,1,Óbitos,522,Sudão,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,4.065271868064541,5.630881136942479,1.993924494710283
1,Toda a população,1,Óbitos,92,Espanha,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,2.370102142186456,2.5286045801671615,2.198616095876681
1,Toda a população,1,Óbitos,170,Congo,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,7.402946745243871,9.911607556828145,4.808565795937223
1,Toda a população,1,Óbitos,27,Samoa,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,0.8683217614262687,1.2174460169331012,0.5704249944290845
1,Toda a população,1,Óbitos,160,Afeganistão,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,3.377394743649747,4.93667091244316,1.4905701418466801
1,Toda a população,1,Óbitos,58,Estônia,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2022,2.449555062515257,2.6801672469799414,2.176445057239676
1,Toda a população,1,Óbitos,15,Mianmar,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,3.2844426438418513,4.566846078913046,2.3239581925682185
1,Toda a população,1,Óbitos,218,Togo,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,2.7920430595168795,3.868159934933762,1.9131145598226114
1,Toda a população,1,Óbitos,164,Nepal,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,4.498670784051375,6.335138063853081,3.0490361528091143
1,Toda a população,1,Óbitos,200,Benin,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,3.6883536288062597,4.976275704186964,2.5481574499042843
